restId,name_candidate,candidate_status,vote_count,selection_source,selected_rule
122887,京客隆超市,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
122889,物美超市,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
122893,屈臣氏,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
122904,集美,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
122922,西单,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
122943,农家院,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
122970,淘宝,平台/线上商家候选,2,大语言模型：平台/线上商家名,已接受候选中票数唯一最高
122977,王府井,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
122998,和平饭店,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
123011,新天地,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
123063,欧尚超市,商家名称候选,6,票数不少于3,已接受候选中票数唯一最高
123066,乐购,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
123068,家乐福,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
123069,家乐福,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
123074,周生生,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
123078,香港,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
123086,好又多超市,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
123093,城市超市,商家名称候选,7,票数不少于3,已接受候选中票数唯一最高
123109,国内,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
123120,西郊百联,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
123123,丝芙兰,商家名称候选,5,票数不少于3,已接受候选中票数唯一最高
123148,百老汇,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
123168,辛巴克,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
123182,百安居,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
123185,最后的甜品,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
123378,龙之梦,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
123385,屈臣氏,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
123420,超市发,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
123764,珍珠奶茶,商家名称候选,5,票数不少于3,已接受候选中票数唯一最高
124075,苏宁,平台/线上商家候选,6,票数不少于3,已接受候选中票数唯一最高
124297,淘宝,平台/线上商家候选,2,大语言模型：平台/线上商家名,已接受候选中票数唯一最高
124608,五角场,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
124615,苏宁,平台/线上商家候选,7,票数不少于3,已接受候选中票数唯一最高
124685,远东,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
124717,东方书报亭,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
124760,平价药店,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
124839,宝山,商家名称候选,3,票数不少于3,最高票并列，按排序第一项选择
124865,港式茶餐厅,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
124878,火车站,商家名称候选,5,票数不少于3,已接受候选中票数唯一最高
124943,哪里,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
124966,热风,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
125366,家乐福,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
125372,好又多,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
125641,宏村,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
125664,伊势丹,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
126471,宝大祥,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
126883,福泰,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
126886,中友,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
127088,免税店,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
127137,周大福,商家名称候选,5,票数不少于3,最高票并列，按排序第一项选择
127149,香港,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
127160,法宝超市,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
127162,凯宾斯基饭店,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
127178,淘宝,平台/线上商家候选,4,票数不少于3,已接受候选中票数唯一最高
127417,华忆百货,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
127476,金陵大饭店,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
127766,金源,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
127777,淘宝,平台/线上商家候选,3,票数不少于3,已接受候选中票数唯一最高
127894,越南奶茶,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
127912,好宜,商家名称候选,2,大语言模型：具体店名,最高票并列，按排序第一项选择
127994,淘宝,平台/线上商家候选,2,大语言模型：平台/线上商家名,已接受候选中票数唯一最高
128029,不过超市,商家名称候选,2,大语言模型：具体店名,最高票并列，按排序第一项选择
128384,热风,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
128507,周大福,商家名称候选,5,票数不少于3,已接受候选中票数唯一最高
128695,家乐福,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
128873,百佳超市,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
129056,国际饭店,商家名称候选,2,大语言模型：具体店名,最高票并列，按排序第一项选择
129269,万达,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
129362,北京饭店,商家名称候选,20,票数不少于3,已接受候选中票数唯一最高
129527,浦江饭店,商家名称候选,8,票数不少于3,已接受候选中票数唯一最高
129758,麦当劳,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
130543,和合谷,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
130566,海鲜城,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
130603,易买得超市,商家名称候选,3,票数不少于3,最高票并列，按排序第一项选择
130656,德宝饭店,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
130950,傣妹火锅,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
131321,全家,商家名称候选,11,票数不少于3,已接受候选中票数唯一最高
131672,后海的酒吧,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
132243,星游城,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
132408,新旺茶餐厅,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
132803,中关村,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
133253,淘宝,平台/线上商家候选,2,大语言模型：平台/线上商家名,已接受候选中票数唯一最高
133258,俄罗斯餐厅,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
133368,昆仑饭店,商家名称候选,7,票数不少于3,已接受候选中票数唯一最高
133384,喝喝咖啡,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
133628,11便利店,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
133888,淘宝,平台/线上商家候选,2,大语言模型：平台/线上商家名,已接受候选中票数唯一最高
134152,双拼奶茶,商家名称候选,7,票数不少于3,最高票并列，按排序第一项选择
134200,啵拿咖啡,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
134394,香港老饭店,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
134506,上海,商家名称候选,5,票数不少于3,已接受候选中票数唯一最高
134843,嘉茂,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
134994,罗宾森,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
135248,京东,平台/线上商家候选,3,票数不少于3,已接受候选中票数唯一最高
135377,龙之梦,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
135629,调频壹,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
135693,打算,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
135760,迪美,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
135820,建国饭店,商家名称候选,5,票数不少于3,已接受候选中票数唯一最高
135881,都会,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
135991,北海道奶茶,商家名称候选,9,票数不少于3,已接受候选中票数唯一最高
136528,乐蜂网,商家名称候选,2,大语言模型：平台/线上商家名,最高票并列，按排序第一项选择
136547,后海酒吧,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
136596,山姆,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
137049,卓越网,平台/线上商家候选,13,票数不少于3,已接受候选中票数唯一最高
137371,红辣椒,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
137496,家乐福,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
137578,万达,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
137802,大悦城,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
138881,华堂超市,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
138916,宜家,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
139271,乐淘,商家名称候选,2,大语言模型：具体店名,最高票并列，按排序第一项选择
139357,苏宁,平台/线上商家候选,2,大语言模型：平台/线上商家名,已接受候选中票数唯一最高
139865,圣摩珂咖啡,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
140476,港式奶茶,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
141170,BLT超市,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
141355,11便利店,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
141795,京东,平台/线上商家候选,8,票数不少于3,已接受候选中票数唯一最高
143104,古北家乐福,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
143229,乐宾,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
144425,正大,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
144542,大拇指广场,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
144781,建银饭店,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
145920,无限度,商家名称候选,6,票数不少于3,已接受候选中票数唯一最高
147966,招牌奶茶,商家名称候选,5,票数不少于3,已接受候选中票数唯一最高
148214,天都火锅,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
149099,和平饭店,商家名称候选,5,票数不少于3,已接受候选中票数唯一最高
149172,鸿运,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
151405,平和堂,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
151413,家乐福,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
151414,百佳超市,商家名称候选,6,票数不少于3,已接受候选中票数唯一最高
151415,好又多,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
151424,苏宁,平台/线上商家候选,8,票数不少于3,已接受候选中票数唯一最高
151458,衣之家,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
151493,麦德龙,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
151494,苏宁,平台/线上商家候选,2,大语言模型：平台/线上商家名,已接受候选中票数唯一最高
151522,牛厨,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
151531,中英街,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
151536,家乐福,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
151551,家门口的超市,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
151552,乐购,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
151593,华普超市,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
151595,离家最近的超市,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
151597,美廉美超市,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
151600,中关村,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
151606,国美,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
151626,北辰超市,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
151630,华堂超市,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
151631,蓝岛,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
151635,中友,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
151640,此居,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
151728,朱家角,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
151757,旧上海的咖啡,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
151813,热风,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
151814,香港,商家名称候选,8,票数不少于3,已接受候选中票数唯一最高
151815,上海,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
151817,农工商,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
151821,家乐福超市,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
151834,沃尔玛,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
151836,月星,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
151837,苏宁,平台/线上商家候选,2,大语言模型：平台/线上商家名,已接受候选中票数唯一最高
151843,好德,商家名称候选,6,票数不少于3,已接受候选中票数唯一最高
151851,帮宝宝,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
151852,还有超市,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
151853,百安居,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
151870,日本,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
151873,永辉超市,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
151881,首航超市,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
151902,热风,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
151940,永乐,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
151984,新亚,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
152006,丝芙兰,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
152164,翠宫饭店,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
152168,方庄,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
152184,大洋,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
152278,老川鲁,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
152280,百盛,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
152338,世纪金源大饭店,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
152429,母婴之家,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
152447,家乐福,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
152780,迪卡侬,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
153119,屈臣氏,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
153130,山上,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
153479,盘古烤肉,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
153568,淘宝,平台/线上商家候选,2,大语言模型：平台/线上商家名,已接受候选中票数唯一最高
153626,巴西烤肉,商家名称候选,6,票数不少于3,已接受候选中票数唯一最高
153835,商务中心,商家名称候选,6,票数不少于3,已接受候选中票数唯一最高
153921,家乐福超市,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
153987,药店,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
154001,李公堤,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
154159,华臣,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
154303,大石家私城,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
154329,家乐福,商家名称候选,5,票数不少于3,已接受候选中票数唯一最高
154475,老街,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
154731,梅家坞,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
154773,新錦江,商家名称候选,2,大语言模型：具体店名,最高票并列，按排序第一项选择
154829,乐购,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
154911,物美超市,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
155143,山上,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
155220,沃尔玛,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
155330,巴黎春天,商家名称候选,2,大语言模型：具体店名,最高票并列，按排序第一项选择
155516,的时候,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
155926,龙之梦,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
156009,日本,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
156172,海叙厅及大堂茵欣咖啡,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
156253,诺基亚专卖店,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
156335,湖滨饭店,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
156455,女人街,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
156472,物美超市,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
156508,喝喝咖啡,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
156512,吉之岛超市,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
156538,农工商超市,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
156619,家乐福超市,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
156629,银泰,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
156876,正大,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
156901,家乐福,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
157160,莎莎,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
157540,大宁,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
157568,苏宁,平台/线上商家候选,4,票数不少于3,已接受候选中票数唯一最高
157764,北京饭店,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
157780,广州酒家,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
157782,价格比超市,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
157977,友通,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
158016,上海的墓地即现在的霍山公园,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
158060,中国大饭店,商家名称候选,6,票数不少于3,已接受候选中票数唯一最高
158125,避风塘奶茶,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
158291,淘宝,平台/线上商家候选,2,大语言模型：平台/线上商家名,已接受候选中票数唯一最高
158618,卓越网,平台/线上商家候选,3,票数不少于3,已接受候选中票数唯一最高
159151,卓悦,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
159198,新城饭店,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
159201,九星,商家名称候选,7,票数不少于3,已接受候选中票数唯一最高
160047,百思,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
160165,家乐福,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
160970,淘宝,平台/线上商家候选,2,大语言模型：平台/线上商家名,已接受候选中票数唯一最高
161524,正大广场,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
161795,国大药房,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
162313,永辉超市,商家名称候选,5,票数不少于3,已接受候选中票数唯一最高
162678,京东,平台/线上商家候选,2,大语言模型：平台/线上商家名,已接受候选中票数唯一最高
162774,江湖烤肉,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
163025,乐购,商家名称候选,5,票数不少于3,已接受候选中票数唯一最高
163234,龙之梦,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
163660,优衣库,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
164316,花园饭店,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
164434,摩卡咖啡,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
165135,国泰,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
165491,国内,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
166168,青年餐厅,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
166173,百联,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
166354,COCO奶茶,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
166432,满记甜品,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
166508,世纪联华,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
166509,丽都饭店,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
167200,万达,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
167301,大润发,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
167476,广州酒家,商家名称候选,14,票数不少于3,已接受候选中票数唯一最高
167661,满记甜品,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
167686,当当,平台/线上商家候选,4,票数不少于3,已接受候选中票数唯一最高
167810,国美国顺路店购,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
167878,群光,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
168357,全家,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
168947,日月光,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
169119,美团上,商家名称候选,2,大语言模型：平台/线上商家名,已接受候选中票数唯一最高
169172,淘宝,平台/线上商家候选,2,大语言模型：平台/线上商家名,已接受候选中票数唯一最高
169360,洋葱餐厅,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
169394,寿司王子,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
170270,大商,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
170307,胖乐乐火锅,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
170798,附庸风雅滴咖啡,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
171331,圣熙8号,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
171338,国际饭店,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
171641,进口超市,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
173459,城市超市,商家名称候选,10,票数不少于3,已接受候选中票数唯一最高
174019,1号店,平台/线上商家候选,7,票数不少于3,已接受候选中票数唯一最高
174088,百盛,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
176494,海鸥饭店,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
177555,广州,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
179711,龙之梦大超市,商家名称候选,2,大语言模型：具体店名,最高票并列，按排序第一项选择
181297,整个饭店,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
181853,一心烤肉,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
182459,芒果咖啡,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
182637,粥底火锅,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
183244,美京,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
183255,沃尔玛,商家名称候选,2,大语言模型：具体店名,最高票并列，按排序第一项选择
183258,果度,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
183260,好又多,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
183268,货仓式超市,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
183280,泮溪酒家,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
183282,誉峰,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
183301,联华,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
183302,苏宁,平台/线上商家候选,2,大语言模型：平台/线上商家名,已接受候选中票数唯一最高
183307,书店,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
183317,上海旅游集散中心,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
183345,大观,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
183346,乐购,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
183359,沃尔玛,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
183379,麦德龙,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
183380,东副,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
183382,五爱市场,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
183383,友谊,商家名称候选,5,票数不少于3,已接受候选中票数唯一最高
183384,联营,商家名称候选,5,票数不少于3,已接受候选中票数唯一最高
183394,五星,商家名称候选,2,大语言模型：具体店名,最高票并列，按排序第一项选择
183402,新安,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
183404,美凯龙,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
183405,金元宝,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
183416,大润发超市,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
183419,中百,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
183429,现在超市,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
183441,集美,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
183444,国美,商家名称候选,5,票数不少于3,已接受候选中票数唯一最高
183445,苏宁,平台/线上商家候选,2,大语言模型：平台/线上商家名,已接受候选中票数唯一最高
183452,红英,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
